VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Total_amount,Payment_type,Trip_type ,cab_type
,,,,,,,,,,,,,,,,,,,,
2,2013-08-01 08:14:37,2013-08-01 09:09:06,N,1,0,0,0,0,1,0,21.25,0,0,0,0,,21.25,2,,1
2,2013-08-01 09:13:00,2013-08-01 11:38:00,N,1,0,0,0,0,2,0,74.5,0,0.5,0,0,,75,2,,1
2,2013-08-01 09:48:00,2013-08-01 09:49:00,N,5,0,0,0,0,1,0,1,0.1,0,0,1,,2.1,2,,1
2,2013-08-01 10:38:35,2013-08-01 10:38:51,N,1,0,0,0,0,1,0,3.25,0,0,0,0,,3.25,2,,1
2,2013-08-01 11:51:45,2013-08-01 12:03:52,N,1,0,0,0,0,1,0,8.5,0,0.5,0,0,,9,2,,1
2,2013-08-01 14:33:39,2013-08-01 15:49:00,N,1,0,0,0,0,1,0,9,0,0.5,0,0,,9.5,2,,1
2,2013-08-01 17:19:00,2013-08-01 17:19:00,N,1,0,0,0,0,1,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-01 17:22:00,2013-08-01 17:22:00,N,1,-73.9377670288,40.758480072,-73.9377670288,40.758480072,1,0,2.5,1,0.5,0,5.33,,9.33,2,,1
2,2013-08-01 17:24:00,2013-08-01 17:25:00,N,1,-73.9379272461,40.7578430176,-73.9379272461,40.7578430176,1,0,2.5,1,0.5,0,1.11,,5.11,2,,1
2,2013-08-01 19:21:09,2013-08-01 19:22:30,N,1,0,0,0,0,5,0,3,1,0.5,0,0,,4.5,1,,1
2,2013-08-01 19:29:27,2013-08-01 19:32:38,N,4,0,0,0,0,5,0,3,1,0.5,0,0,,4.5,2,,1
2,2013-08-01 19:33:28,2013-08-01 19:35:21,N,1,0,0,0,0,5,0,3,1,0.5,0.08,0,,4.58,1,,1
2,2013-08-02 09:37:44,2013-08-02 09:38:08,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-02 09:43:58,2013-08-02 09:44:13,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-02 09:44:43,2013-08-02 09:45:15,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-02 11:26:32,2013-08-02 11:26:54,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,11,2,,1
2,2013-08-02 11:32:36,2013-08-02 11:45:45,N,1,0,0,0,0,1,0,7.45,0,0,0,0,,7.45,2,,1
2,2013-08-02 11:46:27,2013-08-02 11:47:32,N,1,0,0,0,0,1,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-02 12:10:46,2013-08-02 12:11:45,N,1,0,0,0,0,1,0,3.45,0,0,0,0,,3.45,2,,1
2,2013-08-02 12:19:55,2013-08-02 12:20:11,N,1,0,0,0,0,1,0,3.25,0,0,0,0,,3.25,2,,1
2,2013-08-02 12:30:00,2013-08-02 18:08:00,N,1,0,0,0,0,2,0,171.5,0,0.5,0,0,,172,2,,1
2,2013-08-02 12:51:01,2013-08-02 17:04:32,N,1,0,0,0,0,1,0,26.8,0,0.5,0,0,,27.3,2,,1
2,2013-08-02 18:00:50,2013-08-02 18:01:55,N,1,0,0,0,0,3,0,6,0,0.5,0,0,,6.5,2,,1
2,2013-08-02 18:04:20,2013-08-03 16:57:31,N,1,0,0,0,0,2,0,3569,1,0.5,0,0,,3570.5,2,,1
2,2013-08-02 18:05:15,2013-08-03 09:32:19,N,1,0,0,0,0,4,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-03 17:22:42,2013-08-03 17:23:13,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-05 09:01:22,2013-08-05 14:02:41,N,1,0,0,0,0,1,0,31.6,0,0.5,0,0,,32.1,2,,1
2,2013-08-05 10:16:04,2013-08-05 11:03:13,N,1,0,0,0,0,3,26.47,7.5,0,0.5,0,0,,8,2,,1
2,2013-08-05 11:05:58,2013-08-05 11:07:45,N,1,0,0,0,0,4,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 11:14:37,2013-08-05 11:15:05,N,1,0,0,0,0,2,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-05 11:17:49,2013-08-05 11:17:58,N,1,0,0,0,0,3,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 11:19:48,2013-08-05 11:20:18,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-05 11:20:53,2013-08-05 11:21:08,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-05 11:21:36,2013-08-05 11:21:56,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,11,2,,1
2,2013-08-05 11:22:16,2013-08-05 11:22:36,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,11,2,,1
2,2013-08-05 11:23:10,2013-08-05 11:24:47,N,1,0,0,0,0,1,0,3.65,0,0,0,0,,3.65,2,,1
2,2013-08-05 11:31:23,2013-08-05 11:31:39,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-05 11:31:47,2013-08-05 11:34:01,N,1,-115.1791000366,36.137096405,-115.1793365479,36.1366844177,1,0,1,0,0,0,0,,1,2,,1
2,2013-08-05 11:31:47,2013-08-05 11:32:16,N,1,-115.1791000366,36.137096405,-115.1793365479,36.1366844177,1,0,1.2,0,0,0,0,,1.2,2,,1
2,2013-08-05 11:32:12,2013-08-05 11:32:28,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-05 11:34:28,2013-08-05 11:34:46,N,1,0,0,0,0,1,0,1,0,0,0,0,,1,2,,1
2,2013-08-05 11:51:21,2013-08-05 11:51:36,N,1,-115.1791992188,36.137046814,-115.1791992188,36.137008667,1,0,1,0,0,0,0,,1,2,,1
2,2013-08-05 11:53:27,2013-08-05 11:53:43,N,1,-115.1793365479,36.1367530823,-115.1792755127,36.1368255615,1,0,1,0,0,0,0,,1,2,,1
2,2013-08-05 12:23:00,2013-08-05 18:22:00,N,1,0,0,0,0,2,0,181.5,0,0.5,0,0,,182,2,,1
2,2013-08-05 12:55:23,2013-08-05 12:57:10,N,1,0,0,0,0,1,0,3.7,0,0,0,0,,3.7,2,,1
2,2013-08-05 12:58:11,2013-08-05 12:59:50,N,1,0,0,0,0,1,0,3.9,0,0,0,0,,3.9,2,,1
2,2013-08-05 13:04:54,2013-08-05 13:09:28,N,1,0,0,0,0,1,0,5.5,0,0,0,0,,5.5,2,,1
2,2013-08-05 13:13:40,2013-08-05 13:13:47,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 13:15:23,2013-08-05 13:16:03,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 13:16:38,2013-08-05 13:18:24,N,1,0,0,0,0,1,0,3,0,0.5,0.3,0,,3.8,1,,1
2,2013-08-05 13:18:11,2013-08-05 13:18:29,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 13:18:52,2013-08-05 13:18:57,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 13:19:36,2013-08-05 13:23:26,N,1,0,0,0,0,1,0,4,0,0.5,0,0,,4.5,2,,1
2,2013-08-05 13:21:22,2013-08-05 13:21:31,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 13:26:58,2013-08-05 13:28:32,N,1,0,0,0,0,1,0,3.9,0,0,0,0,,3.9,2,,1
2,2013-08-05 13:28:58,2013-08-05 13:29:52,N,1,0,0,0,0,1,0,3.7,0,0,0,0,,3.7,2,,1
2,2013-08-05 13:30:20,2013-08-05 13:34:03,N,1,0,0,0,0,1,0,4.9,0,0,0,0,,4.9,2,,1
2,2013-08-05 13:36:27,2013-08-05 13:36:46,N,1,0,0,0,0,1,0,3.3,1.8,0,0,0,,5.1,2,,1
2,2013-08-05 13:37:44,2013-08-05 13:40:49,N,1,0,0,0,0,1,0,4.5,1.8,0,0,0,,6.3,2,,1
2,2013-08-05 13:47:02,2013-08-05 14:18:11,N,1,0,0,0,0,1,0,3.3,1.8,0,0,0,,5.1,2,,1
2,2013-08-05 13:47:02,2013-08-05 14:10:19,N,1,0,0,0,0,1,0,9.5,0,0,0,0,,9.5,2,,1
2,2013-08-05 13:57:27,2013-08-05 13:57:43,N,1,0,0,0,0,3,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 13:59:34,2013-08-05 14:45:15,N,1,0,0,0,0,4,0,25,0,0.5,0,0,,25.5,2,,1
2,2013-08-05 14:11:42,2013-08-05 14:11:51,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-05 14:11:42,2013-08-05 14:12:47,N,1,0,0,0,0,1,0,3.25,0,0.25,1.05,0,,4.55,1,,1
2,2013-08-05 14:15:56,2013-08-05 14:18:04,N,1,0,0,0,0,5,0,3,0,0.5,2.22,0,,5.72,1,,1
2,2013-08-05 14:18:30,2013-08-05 14:23:46,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 14:18:39,2013-08-05 14:19:06,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-05 14:26:49,2013-08-05 14:27:04,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 14:27:35,2013-08-05 14:28:00,N,1,0,0,0,0,1,0,3.3,0,3,0,0,,3.3,1,,1
2,2013-08-05 14:30:55,2013-08-05 14:31:26,N,1,0,0,0,0,5,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 14:32:05,2013-08-05 14:32:39,N,1,0,0,0,0,5,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 14:36:14,2013-08-05 14:38:26,N,1,0,0,0,0,1,0,3.52,0,0.25,0,0,,3.77,2,,1
2,2013-08-05 14:36:14,2013-08-05 14:40:14,N,1,0,0,0,0,1,0,3.25,1,0.25,0,0,,4.5,2,,1
2,2013-08-05 14:41:06,2013-08-05 14:41:19,N,1,0,0,0,0,1,0,3.25,2,0.25,0,0,,5.5,2,,1
2,2013-08-05 14:42:14,2013-08-05 14:42:38,N,1,0,0,0,0,1,0,3.25,0,0.25,0.88,0,,4.38,1,,1
2,2013-08-05 14:43:33,2013-08-05 14:44:06,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-05 14:48:33,2013-08-05 14:49:11,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-05 14:50:56,2013-08-05 14:51:04,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 14:51:50,2013-08-05 14:52:38,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 14:52:28,2013-08-05 14:54:22,N,1,0,0,0,0,1,0,3.3,1.8,0,0,0,,5.1,2,,1
2,2013-08-05 14:52:48,2013-08-05 14:54:24,N,1,0,0,0,0,1,0,3.52,1,0.25,0,0,,4.77,2,,1
2,2013-08-05 14:55:02,2013-08-05 14:55:14,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 14:56:02,2013-08-05 14:56:35,N,1,0,0,0,0,1,0,3.25,1,0.25,0,0,,4.5,2,,1
2,2013-08-05 14:56:58,2013-08-05 15:06:54,N,1,0,0,0,0,1,0,8.1,0,0,0,0,,8.1,2,,1
2,2013-08-05 15:07:09,2013-08-05 15:10:04,N,1,0,0,0,0,1,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-05 15:07:10,2013-08-05 15:07:41,N,1,0,0,0,0,1,0,3.5,0,0,0,0,,3.5,2,,1
2,2013-08-05 15:08:00,2013-08-05 15:08:44,N,1,0,0,0,0,1,0,3.5,0,0,0,0,,3.5,2,,1
2,2013-08-05 15:11:02,2013-08-05 15:14:09,N,1,0,0,0,0,1,0,3.5,0,0.5,0,0,,4,2,,1
2,2013-08-05 15:11:15,2013-08-05 15:11:19,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:11:55,2013-08-05 15:11:59,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:12:51,2013-08-05 15:13:41,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:14:26,2013-08-05 15:14:29,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:15:31,2013-08-05 15:15:49,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:16:38,2013-08-05 15:17:04,N,1,0,0,0,0,1,0,3.5,0,0,0,0,,3.5,2,,1
2,2013-08-05 15:17:16,2013-08-05 15:17:22,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:17:52,2013-08-05 15:17:57,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:18:32,2013-08-05 15:18:36,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:19:14,2013-08-05 15:19:18,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:20:37,2013-08-05 15:20:58,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:22:08,2013-08-05 15:22:10,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:22:41,2013-08-05 15:22:47,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:22:58,2013-08-05 15:23:44,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:23:58,2013-08-05 15:24:02,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:24:38,2013-08-05 15:24:42,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:25:11,2013-08-05 15:25:17,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:25:44,2013-08-05 15:25:50,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:26:16,2013-08-05 15:26:22,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:26:49,2013-08-05 15:27:58,N,1,0,0,0,0,5,0,2.5,0,0.5,0.1,0,,3.1,1,,1
2,2013-08-05 15:27:11,2013-08-05 15:27:28,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:28:05,2013-08-05 15:28:13,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:28:38,2013-08-05 15:30:07,N,1,0,0,0,0,1,0,2.5,0,0.5,0.8,0,,3.8,1,,1
2,2013-08-05 15:29:05,2013-08-05 15:29:11,N,1,0,0,0,0,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-05 15:30:48,2013-08-05 15:33:51,N,1,0,0,0,0,1,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-05 15:35:09,2013-08-05 15:36:15,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 16:04:13,2013-08-05 16:04:50,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-05 16:06:04,2013-08-05 16:06:19,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-05 17:13:52,2013-08-05 17:14:24,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-05 18:40:10,2013-08-05 18:46:07,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-05 18:46:41,2013-08-05 18:51:38,N,1,0,0,0,0,1,0,4.5,0,0.5,0,0,,5,2,,1
2,2013-08-05 18:52:12,2013-08-05 18:53:24,N,1,0,0,0,0,1,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-05 18:53:59,2013-08-05 18:57:33,N,1,0,0,0,0,1,0,4,0,0.5,3.96,0,,8.46,1,,1
2,2013-08-05 18:58:31,2013-08-05 19:03:15,N,1,0,0,0,0,1,0,3.5,0,0.5,2.8,0,,6.8,1,,1
2,2013-08-05 19:08:50,2013-08-05 19:10:16,N,1,0,0,0,0,1,0,2.5,1,0.5,1.75,0,,5.75,1,,1
2,2013-08-05 19:11:02,2013-08-05 19:11:26,N,1,0,0,0,0,1,0,2.5,1,0.5,0.7,0,,4.7,1,,1
2,2013-08-05 19:12:09,2013-08-05 19:12:48,N,1,0,0,0,0,1,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-05 19:13:30,2013-08-05 19:18:47,N,1,0,0,0,0,1,0,5,1,0.5,0,0,,6.5,2,,1
2,2013-08-05 19:19:23,2013-08-05 19:22:43,N,1,0,0,0,0,1,0,4,1,0.5,0,0,,5.5,2,,1
2,2013-08-05 19:23:16,2013-08-05 19:24:16,N,1,0,0,0,0,1,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-05 19:24:49,2013-08-05 19:25:57,N,1,0,0,0,0,1,0,3,1,0.5,0,0,,4.5,2,,1
2,2013-08-05 19:26:34,2013-08-05 19:27:21,N,1,0,0,0,0,1,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-05 19:27:56,2013-08-05 19:30:04,N,1,0,0,0,0,1,0,3,1,0.5,2.08,0,,6.58,1,,1
2,2013-08-05 19:54:03,2013-08-05 19:55:22,N,1,0,0,0,0,5,0,3,1,0.5,0.08,0,,4.58,1,,1
2,2013-08-06 06:51:19,2013-08-06 06:51:36,N,1,-73.9377212524,40.7584037781,-73.9377212524,40.7583694458,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-06 10:05:06,2013-08-06 10:18:43,N,1,0,0,0,0,1,0,2.8,0,0.5,0,0,,3.3,2,,1
2,2013-08-06 10:33:07,2013-08-06 10:33:46,N,1,-76.9796676636,38.9270820618,-76.9797134399,38.9273262024,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-06 11:15:25,2013-08-06 11:32:24,N,1,0,0,0,0,1,0,10.81,0,0.25,0,0,,11.06,2,,1
2,2013-08-06 11:15:25,2013-08-06 12:40:43,N,1,0,0,0,0,1,0,31.06,0,0.25,0,0,,31.31,2,,1
2,2013-08-06 13:26:34,2013-08-06 13:26:57,N,1,-73.9376907349,40.7584190369,-73.937789917,40.7583580017,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-06 13:27:53,2013-08-06 13:28:08,N,1,-73.9378051758,40.7583961487,-73.9377746582,40.7584495544,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-06 13:29:17,2013-08-06 13:29:52,N,1,-73.9377441406,40.7584152222,-73.9377593994,40.7583885193,1,0,3.5,0,0,0,0,,3.5,2,,1
2,2013-08-06 13:30:55,2013-08-06 13:31:12,N,1,-73.9377746582,40.7583656311,-73.937789917,40.7583503723,1,0,3.3,0,0,0,0,,3.3,2,,1
2,2013-08-06 13:39:58,2013-08-06 13:41:00,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-06 13:57:28,2013-08-06 14:00:38,N,1,0,0,0,0,1,0,4,0,0.5,0,0,,4.5,2,,1
2,2013-08-06 14:19:04,2013-08-06 14:19:22,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-06 14:26:00,2013-08-06 14:26:00,N,5,0,0,0,0,1,0,1,0,0,0,0,,1,2,,1
2,2013-08-06 15:22:47,2013-08-06 15:24:27,N,4,0,0,0,0,5,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-06 15:24:51,2013-08-06 15:27:11,N,1,0,0,0,0,1,0,3.5,0,0.5,0.42,0,,4.42,1,,1
2,2013-08-06 15:27:53,2013-08-06 15:29:29,N,1,0,0,0,0,5,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-06 15:30:12,2013-08-06 15:32:02,N,1,0,0,0,0,5,0,3,0,0.5,0,0,,3.5,1,,1
2,2013-08-06 15:32:47,2013-08-06 15:34:37,N,1,0,0,0,0,5,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-06 16:28:48,2013-08-06 16:53:52,N,1,0,0,0,0,1,0,4,0,0.5,0,0,,4.5,2,,1
2,2013-08-06 21:34:08,2013-08-06 21:34:32,N,1,0,0,0,0,1,0,2.5,1,0.5,0.88,0,,4.88,1,,1
2,2013-08-06 21:47:06,2013-08-06 21:49:14,N,1,0,0,0,0,1,0,3.5,1,0.5,0.9,0,,5.9,1,,1
2,2013-08-06 22:02:16,2013-08-06 22:19:49,N,1,0,0,0,0,1,0,11,1,0.5,2.4,0,,14.9,1,,1
2,2013-08-07 00:00:00,2013-08-07 16:10:59,N,1,0,0,0,0,1,0,2,0,0,0,0,,2,2,,1
2,2013-08-07 09:15:00,2013-08-07 09:17:00,N,1,0,0,0,0,2,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-07 09:21:00,2013-08-07 09:22:00,N,1,0,0,0,0,2,0,3,0,0.5,0,0,,3.5,2,,1
2,2013-08-07 09:56:43,2013-08-07 09:56:58,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-07 09:57:34,2013-08-07 09:57:50,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-07 09:58:29,2013-08-07 09:58:43,N,1,0,0,0,0,1,0,1.5,0,0.5,0,0,,2,1,,1
2,2013-08-07 10:22:30,2013-08-07 10:23:24,N,1,-76.9799499512,38.9272918701,-76.9795913696,38.9272880554,1,0,3.52,0,0.25,0,0,,3.77,2,,1
2,2013-08-07 10:24:53,2013-08-07 10:28:16,N,1,-76.9796676636,38.9273109436,-76.979888916,38.9271736145,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-07 10:24:53,2013-08-07 10:27:24,N,1,-76.9796676636,38.9273109436,-76.9798126221,38.9271278381,1,0,3.52,0,0.25,0,0,,3.77,2,,1
2,2013-08-07 10:33:23,2013-08-07 10:34:10,N,1,-76.9797897339,38.9273109436,-76.9795608521,38.9271507263,2,0,3.52,0.5,0.25,0,0,,4.27,2,,1
2,2013-08-07 12:59:43,2013-08-07 13:11:07,N,1,0,0,0,0,1,0,3.25,0,0.25,0,0,,3.5,2,,1
2,2013-08-07 14:12:46,2013-08-07 14:15:16,N,1,-73.9374847412,40.758392334,-73.9374847412,40.7582092285,1,0.01,3.5,0,0.5,0,0,,4,2,,1
2,2013-08-07 14:50:35,2013-08-07 16:09:12,N,1,0,0,0,0,1,0,9.3,0,0.5,0,0,,9.8,2,,1
2,2013-08-07 15:03:00,2013-08-07 15:04:00,N,5,0,0,0,0,1,0,10,0,0,0,0,,10,1,,1
2,2013-08-07 15:13:35,2013-08-07 15:13:49,N,1,-115.1791915894,36.1368598938,-115.1792831421,36.1370658875,1,0,1,0,3,0,0,,1,1,,1
2,2013-08-07 15:38:07,2013-08-07 15:38:27,N,1,-73.9374847412,40.7581253052,-73.9374847412,40.7581367493,2,0,2.5,0,0.5,0.25,0,,3.25,1,,1
2,2013-08-07 15:42:29,2013-08-07 15:43:25,N,1,-73.9374771118,40.7581748962,-73.9374237061,40.7581520081,1,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-07 15:46:09,2013-08-07 15:48:56,N,1,-73.9374465942,40.7582435608,-73.9375076294,40.7582511902,3,0,3.5,0,0.5,0,0,,4,2,,1
2,2013-08-07 15:49:16,2013-08-07 15:49:32,N,1,-73.9375076294,40.7582397461,-73.9374465942,40.7581825256,2,0,2.5,0,0.5,0,0,,3,2,,1
2,2013-08-07 16:00:01,2013-08-07 16:00:11,N,1,0,0,0,0,1,0,2.5,0,0.5,0,0,,3,1,,1
2,2013-08-07 16:02:03,2013-08-07 16:03:12,N,1,0,0,0,0,1,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-07 16:04:00,2013-08-07 16:04:00,N,5,0,0,0,0,1,0,5,0,0,3,0,,8,1,,1
2,2013-08-07 16:06:29,2013-08-07 16:08:52,N,1,-73.9374237061,40.7582397461,-73.9374694824,40.7582015991,5,0,3.5,1,0.5,1,0,,6,1,,1
2,2013-08-07 16:15:27,2013-08-07 16:18:27,N,1,-73.9374237061,40.7581672668,-73.9374313354,40.7582130432,5,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-07 16:15:27,2013-08-07 16:20:09,N,1,-73.9374237061,40.7581672668,-73.9374237061,40.7582511902,5,0,3,1,0.5,0,6.5,,11,2,,1
2,2013-08-07 16:27:31,2013-08-07 16:27:55,N,1,-73.9374465942,40.7581825256,-73.9374923706,40.7581939697,5,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-07 16:27:31,2013-08-07 16:35:34,N,1,-73.9374465942,40.7581825256,-73.9373245239,40.7581977844,5,0,3,1,0.5,0,0,,4.5,2,,1
2,2013-08-07 16:38:29,2013-08-07 16:40:06,N,1,-73.9373626709,40.7581481934,-73.9374160767,40.7580871582,5,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-07 16:38:29,2013-08-07 16:46:51,N,1,-73.9373626709,40.7581481934,-73.9372406006,40.7581062317,5,0,5.5,1,0.5,0,0,,7,2,,1
2,2013-08-07 16:43:27,2013-08-07 16:44:24,N,1,-73.9376602173,40.7583465576,-73.9377288818,40.7583045959,1,0,2.5,1,0.5,0,0,,4,1,,1
2,2013-08-07 16:47:03,2013-08-07 16:48:44,N,1,-73.9376525879,40.7582855225,-73.9376678467,40.7582931519,2,0,3,1,0.5,0,0,,4.5,1,,1
2,2013-08-07 16:48:41,2013-08-07 16:48:58,N,5,-73.93724823,40.7580184937,-73.9373092651,40.7580833435,2,0,7,0,0.5,0,0,,7.5,2,,1
2,2013-08-07 16:48:41,2013-08-07 16:52:42,N,3,-73.93724823,40.7580184937,-73.9373855591,40.7581176758,5,0,21,1,0,0,0,,22,2,,1
2,2013-08-07 16:54:29,2013-08-07 16:54:46,N,5,-73.9374008179,40.7581214905,-73.9374389648,40.7581443787,2,0,30,0,0,0,0,,30,2,,1
2,2013-08-07 16:54:29,2013-08-07 16:56:15,N,2,-73.9374008179,40.7581214905,-73.9374160767,40.7581176758,5,0,52,0,0.5,0,0,,52.5,2,,1
2,2013-08-07 16:56:50,2013-08-07 16:57:09,N,1,-73.9374084473,40.7580680847,-73.9373931885,40.7581367493,5,0,2.5,1,0.5,0,5.33,,9.33,2,,1
2,2013-08-07 16:58:39,2013-08-07 17:01:59,N,1,-73.9375076294,40.7581138611,-73.9375686646,40.7580833435,1,0,0,0,0,0,0,,0,1,,1
2,2013-08-07 17:00:51,2013-08-07 17:07:20,N,1,-73.9373703003,40.7581329346,-73.9373626709,40.7581710815,5,0,2.5,1,0.5,0,0,,4,2,,1
2,2013-08-07 17:25:28,2013-08-07 17:32:08,N,1,-73.9376907349,40.7583236694,-73.9375991821,40.7582817078,5,0,5.5,1,0.5,0,0,,7,2,,1
